Date,Open,High,Low,Close
3/15/2006,2301.17,2312.49,2293.06,2311.84
3/16/2006,2319.11,2323.79,2299.55,2299.56
3/17/2006,2306.17,2310.84,2294.5,2306.48
3/20/2006,2312.58,2317.13,2305.59,2314.11
3/21/2006,2312.9,2332.95,2292.55,2294.23
3/22/2006,2283.39,2305.44,2282.38,2303.35
3/23/2006,2300.17,2305.17,2287.9,2300.15
3/24/2006,2304.73,2316.15,2300.37,2312.82
3/27/2006,2312.94,2319.93,2310.02,2315.58
3/28/2006,2315.95,2327.83,2299.56,2304.46
3/29/2006,2309.94,2344.67,2308.41,2337.78
3/30/2006,2340.64,2353.14,2330.84,2340.82
3/31/2006,2345.53,2348.89,2334.54,2339.79
4/3/2006,2351.87,2357.53,2334.6,2336.74
4/4/2006,2338.09,2350.7,2332.67,2345.36
4/5/2006,2349.07,2361.91,2341.66,2359.75
4/6/2006,2358.92,2366.56,2347.64,2361.17
4/7/2006,2367.32,2375.45,2336.71,2339.02
4/10/2006,2340.39,2343.59,2326.47,2333.27
4/11/2006,2338.67,2339.79,2302.19,2310.35
4/12/2006,2309.39,2318.05,2308.33,2314.68
4/13/2006,2313.96,2333.03,2310.19,2326.11
4/17/2006,2325.56,2332.67,2299.42,2311.16
4/18/2006,2318.66,2357.46,2318.66,2356.14
4/19/2006,2358.87,2370.93,2350.04,2370.88
4/20/2006,2368.74,2375.54,2354.21,2362.55
4/21/2006,2371.65,2371.65,2333.5,2342.86
4/24/2006,2338.78,2338.78,2324.28,2333.38
4/25/2006,2338.54,2338.54,2321.64,2330.3
4/26/2006,2333.57,2342.78,2327.73,2333.63
4/27/2006,2323.77,2361.89,2315.12,2344.95
4/28/2006,2321.61,2337.28,2317.47,2322.57
5/1/2006,2331.16,2334.69,2300.25,2304.79
5/2/2006,2311.73,2313.67,2302.8,2309.84
5/3/2006,2311.2,2312.48,2295.03,2303.97
5/4/2006,2308.44,2326.82,2308.33,2323.9
5/5/2006,2335.96,2344.37,2332.68,2342.57
5/8/2006,2342.41,2352.56,2339.46,2344.99
5/9/2006,2339.52,2343.62,2334.17,2338.25
5/10/2006,2332.03,2332.74,2314.45,2320.74
5/11/2006,2319.08,2319.6,2270.59,2272.7
5/12/2006,2263.97,2264.19,2243.32,2243.78
5/15/2006,2234.01,2245.18,2220.5,2238.52
5/16/2006,2239,2243.74,2222.8,2229.13
5/17/2006,2214.9,2222.38,2193.87,2195.8
5/18/2006,2205.37,2212.55,2180.28,2180.32
5/19/2006,2183.34,2198.66,2164.54,2193.88
5/22/2006,2178.15,2184.57,2156.67,2172.86
5/23/2006,2188.38,2199.56,2158.76,2158.76
5/24/2006,2159.83,2179.62,2135.98,2169.17
5/25/2006,2183.93,2198.58,2174.7,2198.24
5/26/2006,2207.6,2210.49,2196.7,2210.37
5/30/2006,2202.57,2202.57,2164.74,2164.74
5/31/2006,2171.46,2185.33,2167.28,2178.88
6/1/2006,2180.15,2219.86,2178.89,2219.86
6/2/2006,2229.84,2233.88,2203.73,2219.41
6/5/2006,2212.35,2213.06,2169.6,2169.62
6/6/2006,2174.28,2176.47,2144.2,2162.78
6/7/2006,2166.26,2184.44,2150.69,2151.8
6/8/2006,2141.59,2149.29,2100.43,2145.32
6/9/2006,2151.92,2163.21,2133.47,2135.06
6/12/2006,2137.03,2138.68,2091.32,2091.32
6/13/2006,2089.88,2108.36,2067.91,2072.47
6/14/2006,2075.55,2091.94,2065.11,2086
6/15/2006,2098.41,2147.91,2098.41,2144.15
6/16/2006,2140.51,2144.08,2122.78,2129.95
6/19/2006,2136.6,2138.77,2104.38,2110.42
6/20/2006,2110.92,2126.72,2103.77,2107.06
6/21/2006,2109.22,2152.56,2109.22,2141.2
6/22/2006,2138.97,2141.16,2113.59,2122.98
6/23/2006,2120.3,2137.43,2110.81,2121.47
6/26/2006,2126.46,2135.71,2123.71,2133.67
6/27/2006,2134.58,2139.43,2098.8,2100.25
6/28/2006,2106.83,2112.62,2090.78,2111.84
6/29/2006,2121.5,2174.38,2121.5,2174.38
6/30/2006,2181.42,2183.48,2164.67,2172.09
7/3/2006,2177.91,2190.44,2176.76,2190.43
7/5/2006,2174.69,2174.69,2147.12,2153.34
7/6/2006,2156.3,2168.54,2148.21,2155.09
7/7/2006,2146.77,2154.98,2126.64,2130.06
7/10/2006,2135.96,2142.36,2109.18,2116.93
7/11/2006,2110.42,2129.47,2095.69,2128.86
7/12/2006,2121.71,2125.83,2090.23,2090.24
7/13/2006,2075.8,2087.14,2054.1,2054.11
7/14/2006,2053.88,2056.53,2027.11,2037.35
7/17/2006,2034.76,2050.65,2028.3,2037.72
7/18/2006,2045.22,2052.53,2013.38,2043.22
7/19/2006,2037.68,2086.07,2037.1,2080.71
7/20/2006,2083.83,2084.24,2038.71,2039.42
7/21/2006,2035.26,2035.78,2014.1,2020.39
7/24/2006,2030.49,2061.84,2030.49,2061.84
7/25/2006,2060.38,2080.11,2055.68,2073.9
7/26/2006,2066.46,2083.96,2053.64,2070.46
7/27/2006,2082.57,2093.01,2052.02,2054.47
7/28/2006,2065.28,2094.95,2065.06,2094.14
7/31/2006,2087.86,2098.24,2082.67,2091.47
8/1/2006,2080.34,2080.34,2052.75,2061.99
8/2/2006,2069.58,2089,2069.58,2078.81
8/3/2006,2063.36,2099.81,2060.91,2092.34
8/4/2006,2107.83,2119.01,2068.8,2085.05
8/7/2006,2079.45,2079.45,2064.94,2072.5
8/8/2006,2079.52,2083.84,2054.13,2060.85
8/9/2006,2085.56,2097.76,2056.77,2060.28
8/10/2006,2052.98,2076.35,2048.22,2071.74
8/11/2006,2066.23,2066.23,2049.84,2057.71
8/14/2006,2073.01,2092.66,2067.69,2069.04
8/15/2006,2092.49,2115.01,2089.6,2115.01
8/16/2006,2127.06,2149.54,2120.11,2149.54
8/17/2006,2144.3,2168.11,2141.56,2157.61
8/18/2006,2157.14,2165.47,2138.45,2163.95
8/21/2006,2151.91,2153.53,2140.81,2147.75
8/22/2006,2145.31,2162.68,2140.63,2150.02
8/23/2006,2152.91,2160.11,2126.75,2134.66
8/24/2006,2142.34,2144.33,2122.65,2137.11
8/25/2006,2132.17,2152.92,2129.25,2140.29
8/28/2006,2140.52,2164.22,2139.57,2160.7
8/29/2006,2161.96,2173.88,2145.22,2172.3
8/30/2006,2175.07,2188.55,2167.48,2185.73
8/31/2006,2189.17,2193.34,2181.77,2183.75
9/1/2006,2194.56,2198.58,2182.93,2193.16
9/5/2006,2192.94,2207.55,2184.42,2205.7
9/6/2006,2189.7,2190.26,2167.63,2167.84
9/7/2006,2160.05,2174.8,2149.36,2155.29
9/8/2006,2160.02,2168.44,2154.55,2165.79
9/11/2006,2152.12,2180.39,2147.44,2173.25
9/12/2006,2174.61,2217.28,2174.61,2215.82
9/13/2006,2214.8,2229.18,2211.14,2227.67
9/14/2006,2221.73,2230.97,2218.86,2228.73
9/15/2006,2243.28,2247.16,2227.72,2235.59
9/18/2006,2232.99,2247.47,2228.52,2235.75
9/19/2006,2239.86,2239.86,2202.93,2222.37
9/20/2006,2242.11,2257.28,2242.11,2252.89
9/21/2006,2257.54,2261.47,2232.89,2237.75
9/22/2006,2233.55,2233.55,2210.13,2218.93
9/25/2006,2227.37,2253.45,2212.02,2249.07
9/26/2006,2247.72,2261.78,2243.67,2261.34
9/27/2006,2256.17,2271,2254.37,2263.39
9/28/2006,2266.93,2273.12,2252.91,2270.02
9/29/2006,2273.3,2273.3,2257.98,2258.43
10/2/2006,2257,2262.67,2235.68,2237.6
10/3/2006,2233.01,2251.86,2224.21,2243.65
10/4/2006,2239.88,2290.98,2239.26,2290.95
10/5/2006,2289.53,2306.35,2287.61,2306.34
10/6/2006,2296.15,2306.28,2289.99,2299.99
10/9/2006,2297.82,2317.42,2295.25,2311.77
10/10/2006,2314.12,2319.06,2302.24,2315.43
10/11/2006,2304.67,2322.07,2292.29,2308.27
10/12/2006,2318.28,2346.29,2318.28,2346.18
10/13/2006,2344.7,2360.23,2341.4,2357.29
10/16/2006,2359.19,2368.11,2358.01,2363.84
10/17/2006,2354.07,2354.07,2329.8,2344.95
10/18/2006,2355.42,2362.09,2330.49,2337.15
10/19/2006,2332.54,2345.24,2324.43,2340.94
10/20/2006,2340.94,2349.36,2329.13,2342.3
10/23/2006,2338.15,2364.2,2330.61,2355.56
10/24/2006,2352.49,2356.03,2335.91,2344.84
10/25/2006,2346.77,2359.76,2338.65,2356.59
10/26/2006,2361.09,2379.29,2347.88,2379.1
10/27/2006,2375.17,2377.34,2347.07,2350.62
10/30/2006,2347.21,2371.06,2341.03,2363.77
10/31/2006,2368.75,2374.64,2355.95,2366.71
11/1/2006,2373.49,2375.53,2330.69,2334.35
11/2/2006,2324.48,2339.13,2320.84,2334.02
11/3/2006,2339.04,2343.98,2316.82,2330.79
11/6/2006,2341.66,2371.81,2341.66,2365.95
11/7/2006,2366.01,2391.34,2363.64,2375.88
11/8/2006,2363.92,2393.47,2358.44,2384.94
11/9/2006,2399.28,2401.33,2370.6,2376.01
11/10/2006,2378.26,2389.72,2373.62,2389.72
11/13/2006,2389.52,2408.91,2387.88,2406.38
11/14/2006,2408.05,2430.83,2394.62,2430.66
11/15/2006,2430.14,2452.56,2429.68,2442.75
11/16/2006,2447.09,2453.35,2438.04,2449.06
11/17/2006,2439.63,2445.86,2431.79,2445.86
11/20/2006,2441.16,2457.14,2437.84,2452.72
11/21/2006,2454.65,2456.6,2445.04,2454.84
11/22/2006,2463.21,2467.2,2450.64,2465.98
11/24/2006,2449.73,2468.42,2449.32,2460.26
11/27/2006,2454.17,2454.64,2405.89,2405.92
11/28/2006,2397.32,2414.08,2390.1,2412.61
11/29/2006,2422.91,2436.61,2414.8,2432.23
11/30/2006,2430.75,2441.35,2419.23,2431.77
12/1/2006,2430.75,2434.39,2392.95,2413.21
12/4/2006,2420.92,2455.67,2420.6,2448.39
12/5/2006,2455.7,2459.51,2445.14,2452.38
12/6/2006,2447.54,2451.86,2436.47,2445.86
12/7/2006,2449.64,2454.91,2427.69,2427.69
12/8/2006,2423.67,2447.03,2416.77,2437.36
12/11/2006,2437.36,2453.22,2429.97,2442.86
12/12/2006,2443.03,2444.72,2419.32,2431.6
12/13/2006,2444.12,2444.12,2423.87,2432.41
12/14/2006,2435.75,2461.31,2435.75,2453.85
12/15/2006,2467.36,2470.02,2455.24,2457.2
12/18/2006,2462.43,2470.95,2428.66,2435.57
12/19/2006,2420.08,2437.33,2408.85,2429.55
12/20/2006,2432,2443.34,2426.41,2427.61
12/21/2006,2430.14,2433.13,2408.99,2415.85
12/22/2006,2415.98,2416.49,2400.72,2401.18
12/26/2006,2398.22,2414.21,2397.68,2413.51
12/27/2006,2418.78,2432.73,2418.78,2431.22
12/28/2006,2425.32,2432.48,2420.91,2425.57
12/29/2006,2423.03,2437.38,2413.43,2415.29
1/3/2007,2429.72,2454.62,2394.66,2423.16
1/4/2007,2423.82,2460.51,2413.75,2453.43
1/5/2007,2445.07,2445.07,2420.59,2434.25
1/8/2007,2435.25,2445.63,2421.13,2438.2
1/9/2007,2443.26,2449.87,2423.56,2443.83
1/10/2007,2434.04,2461.34,2427.9,2459.33
1/11/2007,2464.89,2489.46,2463.39,2484.85
1/12/2007,2481.72,2502.82,2481.54,2502.82
1/16/2007,2504.56,2508.93,2493.92,2497.78
1/17/2007,2487.89,2496.93,2475.83,2479.42
1/18/2007,2452.5,2461.2,2438.11,2443.21
1/19/2007,2437.63,2453.79,2435.68,2451.31
1/22/2007,2454.5,2454.66,2422.92,2431.07
1/23/2007,2428.26,2447.03,2425.98,2431.41
1/24/2007,2443.01,2466.28,2440.82,2466.28
1/25/2007,2469.27,2470.51,2430.56,2434.24
1/26/2007,2441.1,2443.44,2418.61,2435.49
1/29/2007,2434.64,2451.83,2431.31,2441.09
1/30/2007,2446.66,2451,2437.42,2448.64
1/31/2007,2443.33,2471.2,2433.76,2463.93
2/1/2007,2474.08,2481.38,2458.71,2468.38
2/2/2007,2474.19,2478.41,2466.56,2475.88
2/5/2007,2475.03,2481.57,2466.18,2470.6
2/6/2007,2475.78,2478.24,2454.6,2471.49
2/7/2007,2483.73,2495.27,2475.57,2490.5
2/8/2007,2484.5,2492.41,2477.71,2488.67
2/9/2007,2491.65,2496.52,2453.44,2459.82
2/12/2007,2460.63,2460.63,2444.68,2450.38
2/13/2007,2485.98,2485.98,2452.17,2459.88
2/14/2007,2468.04,2494.51,2468.04,2488.38
2/15/2007,2489.84,2498.37,2485.51,2497.1
2/16/2007,2491.48,2497.92,2482.66,2496.31
2/20/2007,2491.75,2514.22,2479.92,2513.04
2/21/2007,2503.54,2518.42,2500.96,2518.42
2/22/2007,2523.36,2531.42,2509.06,2524.94
2/23/2007,2522.53,2522.84,2506.95,2515.1
2/26/2007,2525.04,2525.98,2492.54,2504.52
2/27/2007,2468.74,2470.92,2402.36,2407.86
2/28/2007,2411.89,2431.86,2395.35,2416.15
3/1/2007,2377.18,2419.15,2359.44,2404.21
3/2/2007,2389.86,2401.26,2368,2368
3/5/2007,2368,2377.84,2340.4,2340.68
3/6/2007,2340.68,2390.14,2340.68,2385.14
3/7/2007,2382.65,2388.78,2371.92,2374.64
3/8/2007,2396.55,2402.2,2382,2387.73
3/9/2007,2403.13,2404.8,2375.57,2387.55
3/12/2007,2385.14,2404.02,2384.39,2402.29
3/13/2007,2388.86,2395.98,2350.57,2350.57
3/14/2007,2350.94,2371.74,2331.57,2371.74
3/15/2007,2371.02,2382.62,2367.74,2378.7
3/16/2007,2376.82,2385.32,2364.36,2372.66
3/19/2007,2384.66,2399.8,2381.55,2394.41
3/20/2007,2394.82,2412.64,2393.19,2408.21
3/21/2007,2415.54,2455.92,2405.39,2455.92
3/22/2007,2457.06,2457.37,2442.51,2451.74
3/23/2007,2451.83,2459.96,2447.81,2448.93
3/26/2007,2451.6,2455.63,2428,2455.63
3/27/2007,2448.92,2450.03,2435.19,2437.43
3/28/2007,2427.19,2434.32,2413.09,2417.1
3/29/2007,2432.5,2433.04,2396.83,2417.88
3/30/2007,2419.91,2432.2,2403.01,2421.64
4/2/2007,2425.36,2427.94,2409.04,2422.26
4/3/2007,2432.3,2456.17,2432.3,2450.33
4/4/2007,2451.94,2461.49,2448.69,2458.69
4/5/2007,2457.65,2471.34,2455.6,2471.34
4/9/2007,2478.02,2478.68,2464.57,2469.18
4/10/2007,2468.13,2479.46,2468.03,2477.61
4/11/2007,2477.76,2478.51,2452.05,2459.31
4/12/2007,2455.72,2480.41,2448.71,2480.32
4/13/2007,2479.69,2491.94,2468.23,2491.94
4/16/2007,2500.55,2519.03,2500.55,2518.33
4/17/2007,2519.12,2522.07,2510.6,2516.95
4/18/2007,2507.34,2518.21,2499.65,2510.5
4/19/2007,2497.22,2515.95,2490.34,2505.35
4/20/2007,2525.23,2532.24,2515.24,2526.39
4/23/2007,2525.77,2531.4,2518.47,2523.67
4/24/2007,2528.39,2529.48,2509.26,2524.54
4/25/2007,2533.54,2551.39,2523.84,2547.89
4/26/2007,2551.49,2560.64,2544.12,2554.46
4/27/2007,2554.48,2562.99,2550.1,2557.21
4/30/2007,2558.05,2558.75,2525.09,2525.09
5/1/2007,2529.95,2532.37,2510.57,2531.53
5/2/2007,2531.96,2562.78,2531.96,2557.84
5/3/2007,2560.85,2569.8,2555.84,2565.46
5/4/2007,2574.5,2577.96,2561.73,2572.15
5/7/2007,2572.64,2580.06,2569.22,2570.95
5/8/2007,2563.18,2571.75,2551.15,2571.75
5/9/2007,2557.63,2579.98,2555.71,2576.34
5/10/2007,2564.8,2570.73,2533.12,2533.74
5/11/2007,2541.66,2562.45,2539.67,2562.22
5/14/2007,2564.05,2568.93,2537.92,2546.44
5/15/2007,2544.67,2557.78,2523.83,2525.29
5/16/2007,2532.71,2547.42,2519.35,2547.42
5/17/2007,2544.32,2547.71,2535.47,2539.38
5/18/2007,2548.07,2559.03,2540.67,2558.45
5/21/2007,2560.93,2587.87,2560.85,2578.79
5/22/2007,2580.04,2593.03,2573.95,2588.02
5/23/2007,2592.62,2600.94,2576.23,2577.05
5/24/2007,2577.21,2585.73,2531.28,2537.92
5/25/2007,2547.41,2560.03,2544.46,2557.19
5/29/2007,2561.04,2576.36,2558.4,2572.06
5/30/2007,2556.17,2592.59,2551.68,2592.59
5/31/2007,2599.47,2607.9,2594.29,2604.52
6/1/2007,2614.01,2626.4,2608.69,2613.92
6/4/2007,2606.05,2619.75,2604.85,2618.29
6/5/2007,2611.16,2613.31,2595.01,2611.23
6/6/2007,2599.56,2599.56,2578.81,2587.18
6/7/2007,2577.37,2585.73,2541.38,2541.38
6/8/2007,2541.14,2573.74,2534.97,2573.54
6/11/2007,2569.64,2584.82,2566.84,2572.15
6/12/2007,2560.41,2576.89,2547.99,2549.77
6/13/2007,2558.47,2582.31,2556.72,2582.31
6/14/2007,2584.14,2604.76,2583.93,2599.41
6/15/2007,2625.33,2630.51,2620.72,2626.71
6/18/2007,2631.34,2631.45,2617.66,2626.6
6/19/2007,2620.31,2631.3,2612.42,2626.76
6/20/2007,2632.2,2634.6,2599.63,2599.96
6/21/2007,2597.65,2618.54,2586.05,2616.96
6/22/2007,2610.36,2612.75,2583.24,2588.96
6/25/2007,2590.59,2605.87,2568.5,2577.08
6/26/2007,2589.22,2590.89,2566.34,2574.16
6/27/2007,2563.83,2605.92,2560.45,2605.35
6/28/2007,2606.14,2624.6,2604.6,2608.37
6/29/2007,2619.94,2626.56,2590.09,2603.23
7/2/2007,2617.39,2632.3,2614.84,2632.3
7/3/2007,2636.71,2644.95,2635,2644.95
7/5/2007,2646.3,2658.01,2637.78,2656.65
7/6/2007,2656.3,2667.97,2649.05,2666.51
7/9/2007,2668.99,2672.59,2660.65,2670.02
7/10/2007,2657.87,2662.55,2637.66,2639.16
7/11/2007,2637.12,2652.34,2631.89,2651.79
7/12/2007,2662.76,2701.73,2662.52,2701.73
7/13/2007,2696.96,2707.64,2694.09,2707
7/16/2007,2703.4,2712.13,2693.71,2697.33
7/17/2007,2702.1,2719.94,2701.56,2712.29
7/18/2007,2695.28,2699.87,2674.26,2699.49
7/19/2007,2716.66,2724.74,2710.84,2720.04
7/20/2007,2709.99,2710.32,2674.64,2687.6
7/23/2007,2698.49,2705.03,2688.41,2690.58
7/24/2007,2673.7,2682.4,2634.03,2639.86
7/25/2007,2660.19,2665.81,2628.15,2648.17
7/26/2007,2620.75,2632.46,2563.81,2599.34
7/27/2007,2599.87,2608.99,2562.06,2562.24
7/30/2007,2555.53,2592,2552.31,2583.28
7/31/2007,2606.32,2607.45,2545.9,2546.27
8/1/2007,2538.5,2557.11,2515.81,2553.87
8/2/2007,2557.59,2579.28,2553.14,2575.98
8/3/2007,2572.92,2575.58,2511.12,2511.25
8/6/2007,2524.87,2547.33,2491.96,2547.33
8/7/2007,2532.78,2577.81,2523.44,2561.6
8/8/2007,2582.6,2627.75,2582.6,2612.98
8/9/2007,2573.03,2615.93,2556.49,2556.49
8/10/2007,2529.54,2569.25,2503.16,2544.89
8/13/2007,2566.6,2572.51,2541.35,2542.24
8/14/2007,2549.26,2552.49,2499.12,2499.12
8/15/2007,2492.76,2520.39,2457.89,2458.83
8/16/2007,2440.91,2460.5,2386.69,2451.07
8/17/2007,2510.38,2524.96,2466.36,2505.03
8/20/2007,2511.07,2516.31,2487.44,2508.59
8/21/2007,2502.31,2529.66,2500.66,2521.3
8/22/2007,2542.99,2554.9,2533.74,2552.8
8/23/2007,2562.41,2565.35,2530.57,2541.7
8/24/2007,2539.65,2576.69,2534.64,2576.69
8/27/2007,2570.41,2573.83,2557.48,2561.25
8/28/2007,2546.39,2548.06,2500.55,2500.64
8/29/2007,2518.82,2563.16,2512.6,2563.16
8/30/2007,2545.08,2587.86,2542.48,2565.3
8/31/2007,2596.19,2603.11,2579.79,2596.36
9/4/2007,2596.38,2644.45,2596.38,2630.24
9/5/2007,2618.28,2621.54,2596.7,2605.95
9/6/2007,2615.74,2620.89,2595.52,2614.32
9/7/2007,2581.48,2584.28,2556.59,2565.7
9/10/2007,2581.78,2588.88,2536.93,2559.11
9/11/2007,2573.28,2598.94,2572.86,2597.47
9/12/2007,2607.89,2610.45,2590.38,2592.07
9/13/2007,2607.13,2612.7,2589.41,2601.06
9/14/2007,2582.15,2603.63,2577.73,2602.18
9/17/2007,2594.04,2596.09,2575.36,2581.66
9/18/2007,2592.96,2651.66,2583.14,2651.66
9/19/2007,2665.89,2683.02,2654.9,2666.48
9/20/2007,2659.58,2669.43,2648.07,2654.29
9/21/2007,2670.75,2678.69,2666.32,2671.22
9/24/2007,2676.42,2692.16,2660.52,2667.95
9/25/2007,2658.49,2683.92,2656.57,2683.45
9/26/2007,2696.53,2709.23,2689.59,2699.03
9/27/2007,2711.82,2712.79,2702.02,2709.59
9/28/2007,2709.65,2716.75,2692.02,2701.5
10/1/2007,2704.25,2743.53,2704.25,2740.99
10/2/2007,2740.65,2747.11,2732.69,2747.11
10/3/2007,2734.32,2746.14,2721.23,2729.43
10/4/2007,2735.39,2735.52,2718.05,2733.57
10/5/2007,2754.68,2784.93,2749.85,2780.32
10/8/2007,2777.72,2787.37,2771.6,2787.37
10/9/2007,2793.95,2806.41,2784.52,2803.91
10/10/2007,2805.44,2813.67,2795.98,2811.61
10/11/2007,2824.55,2834,2757.76,2772.2
10/12/2007,2779.79,2806.18,2778.29,2805.68
10/15/2007,2809.17,2811.66,2764.68,2780.05
10/16/2007,2770.03,2781.8,2759.43,2763.91
10/17/2007,2801.66,2803.96,2755.26,2792.67
10/18/2007,2778.31,2803.26,2770.11,2799.31
10/19/2007,2799.32,2799.32,2725.16,2725.16
10/22/2007,2705.86,2755.47,2698.14,2753.93
10/23/2007,2775.52,2799.26,2758.53,2799.26
10/24/2007,2775.33,2781.96,2720.3,2774.76
10/25/2007,2777.59,2787.29,2733.08,2750.86
10/26/2007,2806.52,2810.31,2776.53,2804.19
10/29/2007,2815.16,2825.37,2805.25,2817.44
10/30/2007,2807.32,2828.82,2803.67,2816.71
10/31/2007,2827.8,2861.51,2815.67,2859.12
11/1/2007,2835,2835.63,2793.17,2794.83
11/2/2007,2812.79,2817.03,2774.96,2810.38
11/5/2007,2782.8,2807.51,2771.91,2795.18
11/6/2007,2809.81,2825.47,2780.22,2825.18
11/7/2007,2798.45,2810.19,2748.31,2748.76
11/8/2007,2748.4,2753.05,2648.03,2696
11/9/2007,2649.03,2650.7,2626.44,2627.94
11/12/2007,2619.41,2643,2583,2584.13
11/13/2007,2625.97,2673.65,2625.97,2673.65
11/14/2007,2698.03,2698.35,2636.32,2644.32
11/15/2007,2636.27,2652.65,2601.39,2618.51
11/16/2007,2631.81,2640.03,2596.59,2637.24
11/19/2007,2622.44,2628.15,2583.26,2593.38
11/20/2007,2603.53,2633.82,2554.32,2596.81
11/21/2007,2570.53,2597.17,2542.7,2562.15
11/23/2007,2578.99,2601.55,2567.58,2596.6
11/26/2007,2599.82,2613.69,2539.81,2540.99
11/27/2007,2557.98,2585.93,2546.37,2580.8
11/28/2007,2607.33,2667.93,2606.86,2662.91
11/29/2007,2653.36,2675.21,2648.49,2668.13
11/30/2007,2693.61,2696.24,2642.25,2660.96
12/3/2007,2654.91,2667.82,2636.96,2637.13
12/4/2007,2620.34,2636.01,2613.83,2619.83
12/5/2007,2648.96,2671.72,2647.41,2666.36
12/6/2007,2665.87,2709.1,2664.71,2709.03
12/7/2007,2710.33,2711.96,2695.96,2706.16
12/10/2007,2710.73,2727.84,2706.59,2718.95
12/11/2007,2723.09,2734.82,2650.22,2652.35
12/12/2007,2703.26,2712.59,2638.82,2671.14
12/13/2007,2651.45,2670.33,2641.57,2668.49
12/14/2007,2647.68,2671.88,2634.75,2635.74
12/17/2007,2623.23,2626.37,2574.46,2574.46
12/18/2007,2597.59,2604.38,2553.99,2596.03
12/19/2007,2593.33,2609.73,2583.32,2601.01
12/20/2007,2628.12,2640.88,2605.21,2640.86
12/21/2007,2676.85,2691.99,2671.59,2691.99
12/24/2007,2694.35,2715.77,2694.35,2713.5
12/26/2007,2702.82,2727.55,2698.48,2724.41
12/27/2007,2715.02,2717.12,2675.89,2676.79
12/28/2007,2693.36,2697.77,2661.79,2674.46
12/31/2007,2663.78,2668.61,2646.09,2652.28
1/2/2008,2653.91,2661.5,2597.81,2609.63
1/3/2008,2611.96,2624.27,2592.18,2602.68
1/4/2008,2571.08,2571.08,2502.68,2504.65
1/7/2008,2514.15,2521.62,2471.23,2499.46
1/8/2008,2506.97,2527.42,2440.51,2440.51
1/9/2008,2443.85,2474.55,2407.39,2474.55
1/10/2008,2452.12,2503.55,2446.8,2488.52
1/11/2008,2471.86,2473.95,2428.85,2439.94
1/14/2008,2470.87,2483.13,2455.34,2478.3
1/15/2008,2449.04,2455.29,2412.47,2417.59
1/16/2008,2390.56,2429.58,2361.22,2394.59
1/17/2008,2405.74,2416.51,2343.65,2346.9
1/18/2008,2365.56,2384.21,2323.29,2340.02
1/22/2008,2221.2,2318.6,2221.2,2292.27
1/23/2008,2226.77,2320.13,2202.54,2316.41
1/24/2008,2328.86,2361.89,2326.37,2360.92
1/25/2008,2402.8,2408.22,2322.56,2326.2
1/28/2008,2324.85,2349.91,2306.64,2349.91
1/29/2008,2360.43,2362.11,2332,2358.06
1/30/2008,2346.36,2396,2343.88,2349
1/31/2008,2317.11,2403.46,2313.52,2389.86
2/1/2008,2392.58,2419.23,2374.5,2413.36
2/4/2008,2413.42,2413.42,2382.09,2382.85
2/5/2008,2344.81,2359.43,2309.57,2309.57
2/6/2008,2327.18,2338.27,2277.27,2278.75
2/7/2008,2259.62,2318.52,2252.65,2293.03
2/8/2008,2290.5,2318.67,2280.27,2304.85
2/11/2008,2310.75,2326.23,2294.42,2320.06
2/12/2008,2333.31,2349.55,2305.83,2320.04
2/13/2008,2347.22,2373.93,2338.91,2373.93
2/14/2008,2376.22,2376.22,2328.59,2332.54
2/15/2008,2320.58,2329.17,2305.81,2321.8
2/19/2008,2348.98,2352.79,2300.1,2306.2
2/20/2008,2292.82,2331.7,2291.24,2327.1
2/21/2008,2344.08,2353.79,2294.77,2299.78
2/22/2008,2306.61,2308.76,2265.36,2303.35
2/25/2008,2303.41,2333.71,2294.38,2327.48
2/26/2008,2314.42,2361.1,2311.32,2344.99
2/27/2008,2329.16,2363.52,2326.34,2353.78
2/28/2008,2342.56,2352.88,2324.47,2331.57
2/29/2008,2309.06,2311.23,2264.97,2271.48
3/3/2008,2271.26,2275.75,2240.3,2258.6
3/4/2008,2244.21,2266.37,2221.09,2260.28
3/5/2008,2266.49,2290.01,2254.2,2272.81
3/6/2008,2265.67,2272.2,2219.33,2220.5
3/7/2008,2204.48,2242.5,2186.93,2212.49
3/10/2008,2211.14,2216.89,2168.67,2169.34
3/11/2008,2209.65,2255.76,2192.5,2255.76
3/12/2008,2259.97,2282.61,2241.38,2243.87
3/13/2008,2219.28,2272.55,2199.38,2263.61
3/14/2008,2271.21,2277.11,2191.75,2212.49
3/17/2008,2166.94,2200.53,2155.42,2177.01
3/18/2008,2215.61,2268.26,2206.81,2268.26
3/19/2008,2272.12,2280.9,2209.96,2209.96
3/20/2008,2220.5,2258.11,2208.12,2258.11
3/24/2008,2268.2,2336.7,2268.2,2326.75
3/25/2008,2329.16,2346.78,2312.06,2341.05
3/26/2008,2328.62,2331.18,2306.49,2324.36
3/27/2008,2315.04,2315.91,2280.47,2280.83
3/28/2008,2291.32,2304.71,2256.87,2261.18
3/31/2008,2265.15,2289.7,2260.59,2279.1
4/1/2008,2306.51,2362.75,2305.4,2362.75
4/2/2008,2363.42,2381.21,2347.78,2361.4
4/3/2008,2347.91,2373.99,2339.38,2363.3
4/4/2008,2366.91,2391.93,2351.76,2370.98
4/7/2008,2386.62,2390.04,2359.54,2364.83
